Entry Time,Symbols,Exit Time,Direction,Entry Price,Exit Price,Quantity,P&L,Fees,MAE,MFE,Drawdown,IsWin,Order Ids
2018-12-20T17:00:00Z,"SPY",2018-12-20T17:40:00Z,Sell,220.8235614,221.36748376,903,-491.16,9.03,-1151.41,483.11,1634.52,0,"	711,712" 
2018-12-20T18:30:00Z,"SPY",2018-12-20T20:00:00Z,Sell,220.84139492,221.06431392,899,-200.4,8.99,-1258.54,2364.77,3623.31,0,"	713,714" 
2018-12-21T15:30:00Z,"SPY",2018-12-21T16:00:00Z,Buy,222.866829405,221.7098484,876,-1013.52,8.76,-1044.94,23.57,1068.51,0,"	715,716" 
2018-12-21T17:30:00Z,"SPY",2018-12-21T18:45:00Z,Sell,218.418282285,219.52145022,887,-978.51,8.87,-1145.57,612.56,1758.14,0,"	717,718" 
2018-12-21T19:30:00Z,"SPY",2018-12-21T20:58:00Z,Sell,218.24787423,216.29266602,880,1720.58,8.8,-268.35,2580.87,1160.21,1,"	719,720" 
2018-12-24T15:00:00Z,"SPY",2018-12-24T15:45:00Z,Sell,212.893473765,214.974245805,926,-1926.79,9.26,-2092.9,1137.81,3230.7,0,"	721,722" 
2018-12-24T16:30:00Z,"SPY",2018-12-26T14:50:00Z,Sell,212.52575112,212.52575112,913,0,9.13,-622.33,2145.4,2759.54,0,"	723,724" 
2018-12-26T17:00:00Z,"SPY",2018-12-26T20:58:00Z,Buy,213.754482885,220.25689551,978,6359.36,9.78,-61.4,6385.67,1736.76,1,"	725,726" 
2018-12-27T15:30:00Z,"SPY",2018-12-27T16:00:00Z,Sell,216.13122681,216.72317058,638,-377.66,6.38,-984.21,160.22,1144.42,0,"	727,728" 
2018-12-27T19:30:00Z,"SPY",2018-12-27T20:00:00Z,Sell,215.10877848,217.108830915,639,-1278.03,6.39,-1278.03,200.59,1478.62,0,"	729,730" 
2019-01-03T15:00:00Z,"SPY",2019-01-03T16:55:00Z,Sell,221.736754935,221.74572378,617,-5.53,6.17,-403.97,1660.13,2064.1,0,"	731,732" 
2019-01-03T17:30:00Z,"SPY",2019-01-03T17:50:00Z,Sell,221.180686545,221.26140615,618,-49.88,6.18,-227.25,282.68,382.45,0,"	733,734" 
2019-01-03T18:30:00Z,"SPY",2019-01-03T20:58:00Z,Sell,220.373490495,219.10888335,620,784.06,6.2,-444.85,884.15,867.47,1,"	735,736" 
2019-01-04T15:00:00Z,"SPY",2019-01-04T20:58:00Z,Buy,223.43186664,226.400554335,598,1775.28,5.98,-450.52,2118.53,761.6,1,"	737,738" 
2019-01-07T17:00:00Z,"SPY",2019-01-07T19:05:00Z,Buy,229.0643013,228.768329415,525,-155.39,5.25,-277.81,226.01,489.7,0,"	739,740" 
2019-01-15T15:00:00Z,"SPY",2019-01-15T15:35:00Z,Buy,232.41864933,232.355867415,596,-37.42,5.96,-235.2,411.6,646.8,0,"	741,742" 
2019-01-15T16:00:00Z,"SPY",2019-01-15T19:10:00Z,Buy,232.768434285,233.26172076,595,293.51,5.95,-160.09,597.68,394.9,1,"	743,744" 
2019-01-18T17:30:00Z,"SPY",2019-01-18T17:50:00Z,Buy,239.2887846,239.082501165,928,-191.43,9.28,-208.08,83.23,291.31,0,"	745,746" 
2019-01-22T17:00:00Z,"SPY",2019-01-22T17:55:00Z,Sell,235.77299736,235.979280795,932,-192.26,9.32,-275.85,91.95,326,0,"	747,748" 
2019-01-22T18:30:00Z,"SPY",2019-01-22T20:58:00Z,Sell,235.1631159,234.87611286,933,267.77,9.33,-376.56,878.63,1255.19,1,"	749,750" 
2019-01-28T15:00:00Z,"SPY",2019-01-28T15:35:00Z,Sell,235.620526995,236.068969245,1107,-496.43,11.07,-575.85,347.5,923.35,0,"	751,752" 
2019-01-29T16:00:00Z,"SPY",2019-01-29T16:25:00Z,Sell,235.62949584,235.835779275,1103,-227.53,11.03,-356.13,79.14,435.28,0,"	753,754" 
2019-01-30T19:30:00Z,"SPY",2019-01-30T20:58:00Z,Buy,239.889697215,239.75516454,1081,-145.43,10.81,-349.03,988.92,1337.95,0,"	755,756" 
2019-01-31T15:30:00Z,"SPY",2019-01-31T20:58:00Z,Buy,241.324712415,242.40994266,1073,1164.45,10.73,-202.09,1270.31,1356.92,1,"	757,758" 
2019-02-01T15:30:00Z,"SPY",2019-02-01T16:05:00Z,Buy,243.0556995,242.30231652,1075,-809.89,10.75,-1022,96.42,1118.41,0,"	759,760" 
2019-02-04T19:00:00Z,"SPY",2019-02-04T20:00:00Z,Buy,243.405484455,243.423422145,1067,19.14,10.67,-153.12,153.12,306.23,1,"	761,762" 
2019-02-07T16:00:00Z,"SPY",2019-02-07T20:58:00Z,Sell,242.042220015,242.149846155,1073,-115.48,10.73,-173.22,1501.28,1674.5,0,"	763,764" 
2019-02-12T15:00:00Z,"SPY",2019-02-12T20:58:00Z,Buy,244.86740619,245.845010295,1060,1036.26,10.6,-237.67,1416.54,551.4,1,"	765,766" 
2019-02-13T15:00:00Z,"SPY",2019-02-13T15:20:00Z,Buy,247.118586285,246.939209385,1058,-189.78,10.58,-370.07,66.42,436.5,0,"	767,768" 
2019-02-21T15:00:00Z,"SPY",2019-02-21T16:20:00Z,Sell,248.697103005,248.894417595,1050,-207.18,10.5,-339.02,348.44,687.46,0,"	769,770" 
2019-02-21T20:00:00Z,"SPY",2019-02-21T20:25:00Z,Sell,248.087221545,248.2576296,1051,-179.1,10.51,-292.21,0,292.21,0,"	771,772" 
2019-02-21T20:30:00Z,"SPY",2019-02-21T20:58:00Z,Sell,248.176909995,248.7957603,1049,-649.17,10.49,-649.17,282.25,931.42,0,"	773,774" 
2019-02-22T16:00:00Z,"SPY",2019-02-22T19:35:00Z,Buy,249.99758553,249.952741305,1036,-46.46,10.36,-102.21,548.21,613.25,0,"	775,776" 
2019-02-27T15:30:00Z,"SPY",2019-02-27T16:15:00Z,Sell,249.17245179,249.60295635,1039,-447.29,10.39,-531.16,37.27,568.44,0,"	777,778" 
2019-03-01T15:00:00Z,"SPY",2019-03-01T15:20:00Z,Buy,251.8451676,251.208379605,1024,-652.07,10.24,-716.36,0,716.36,0,"	779,780" 
2019-03-04T16:30:00Z,"SPY",2019-03-04T20:58:00Z,Sell,250.724061975,250.329432795,1023,403.71,10.23,0,2458.93,2165.33,1,"	781,782" 
2019-03-05T15:00:00Z,"SPY",2019-03-05T16:20:00Z,Sell,249.970678995,250.53571623,1030,-581.99,10.3,-628.18,129.33,757.51,0,"	783,784" 
2019-03-06T15:00:00Z,"SPY",2019-03-06T20:58:00Z,Sell,249.845115165,248.74194723,1026,1131.85,10.26,-147.23,1389.51,763.77,1,"	785,786" 
2019-03-07T15:00:00Z,"SPY",2019-03-07T16:45:00Z,Sell,246.89436516,247.3607451,1047,-488.3,10.47,-488.3,760.62,1248.92,0,"	787,788" 
2019-03-07T19:00:00Z,"SPY",2019-03-07T20:58:00Z,Sell,247.118586285,246.759832485,1042,373.82,10.42,-140.18,1280.34,906.52,1,"	789,790" 
2019-03-11T14:00:00Z,"SPY",2019-03-11T19:58:00Z,Buy,247.80918735,249.773364405,1042,2046.67,10.42,0,2130.78,336.44,1,"	791,792" 
2019-03-13T15:00:00Z,"SPY",2019-03-13T19:20:00Z,Buy,252.32948523,252.29360985,1039,-37.27,10.39,-93.19,922.54,1015.73,0,"	793,794" 
2019-03-15T16:30:00Z,"SPY",2019-03-15T18:30:00Z,Buy,253.864424074,253.531114976,1033,-344.31,10.33,-418.75,214.03,632.78,0,"	795,796" 
2019-03-18T14:00:00Z,"SPY",2019-03-18T15:30:00Z,Buy,254.422942022,253.729298764,1028,-713.07,10.28,-805.67,148.17,953.84,0,"	797,798" 
2019-03-20T14:00:00Z,"SPY",2019-03-20T15:00:00Z,Sell,253.40499802,253.702273702,1026,-305,10.26,-425.16,147.88,499.1,0,"	799,800" 
2019-03-20T16:00:00Z,"SPY",2019-03-20T18:10:00Z,Sell,252.90953855,254.44095873,1026,-1571.24,10.26,-1830.03,249.55,2079.58,0,"	801,802" 
2019-03-21T14:00:00Z,"SPY",2019-03-21T19:58:00Z,Buy,254.152691402,256.42279661,1008,2288.27,10.08,0,2724.13,826.32,1,"	803,804" 
2019-03-22T14:00:00Z,"SPY",2019-03-22T19:58:00Z,Sell,253.963515968,251.684402406,1027,2340.65,10.27,-962.16,2377.66,1979.84,1,"	805,806" 
2019-03-25T14:00:00Z,"SPY",2019-03-25T14:45:00Z,Sell,250.423232846,250.8826589,1060,-486.99,10.6,-725.71,181.43,907.14,0,"	807,808" 
2019-03-26T14:00:00Z,"SPY",2019-03-26T14:40:00Z,Buy,254.017566092,253.486073206,1041,-553.28,10.41,-684.57,0,684.57,0,"	809,810" 
2019-03-26T15:00:00Z,"SPY",2019-03-26T15:25:00Z,Buy,254.12566634,253.594173454,1036,-550.63,10.36,-653.29,65.33,718.61,0,"	811,812" 
2019-03-27T15:00:00Z,"SPY",2019-03-27T18:00:00Z,Sell,252.342012248,252.026719858,1039,327.59,10.39,-159.11,1965.53,1825.14,1,"	813,814" 
2019-04-01T19:30:00Z,"SPY",2019-04-01T19:58:00Z,Buy,257.431732258,257.665949462,1021,239.14,10.21,-119.57,349.51,119.57,1,"	815,816" 
2019-04-11T18:30:00Z,"SPY",2019-04-11T18:50:00Z,Sell,259.089269394,259.269436474,1016,-183.05,10.16,-256.27,0,256.27,0,"	817,818" 
2019-04-15T14:30:00Z,"SPY",2019-04-15T17:20:00Z,Sell,260.809865008,260.97201538,1008,-163.45,10.08,-190.69,354.14,544.83,0,"	819,820" 
2019-04-17T15:00:00Z,"SPY",2019-04-17T15:20:00Z,Sell,261.06209892,261.233257646,1006,-172.19,10.06,-362.5,0,362.5,0,"	821,822" 
2019-04-17T15:30:00Z,"SPY",2019-04-17T19:58:00Z,Sell,260.953998672,260.818873362,1005,135.8,10.05,-217.28,597.52,697.11,1,"	823,824" 
2019-04-18T14:30:00Z,"SPY",2019-04-18T15:05:00Z,Sell,260.314405538,260.620689574,1008,-308.73,10.08,-326.9,245.17,572.07,0,"	825,826" 
2019-04-23T14:30:00Z,"SPY",2019-04-23T19:58:00Z,Buy,262.602527454,263.80964689,997,1203.5,9.97,-215.55,1454.98,476.01,1,"	827,828" 
2019-04-25T14:30:00Z,"SPY",2019-04-25T15:15:00Z,Sell,262.296243418,262.90881149,1007,-616.86,10.07,-635,362.86,997.86,0,"	829,830" 
2019-04-26T14:00:00Z,"SPY",2019-04-26T14:20:00Z,Sell,262.5935191,262.791702888,1001,-198.38,10.01,-234.45,108.21,342.66,0,"	831,832" 
2019-04-26T19:30:00Z,"SPY",2019-04-26T19:58:00Z,Buy,263.818655244,264.178989404,995,358.53,9.95,0,367.5,277.86,1,"	833,834" 
2019-04-29T16:30:00Z,"SPY",2019-04-29T19:35:00Z,Buy,265.016766326,264.899657724,993,-116.29,9.93,-116.29,214.69,330.98,0,"	835,836" 
2019-04-30T14:00:00Z,"SPY",2019-04-30T14:50:00Z,Sell,263.962788908,263.953780554,996,8.97,9.96,-179.45,170.47,340.95,1,"	837,838" 
2019-04-30T15:00:00Z,"SPY",2019-04-30T15:55:00Z,Sell,263.791630182,264.106922572,997,-314.35,9.97,-314.35,772.39,1086.74,0,"	839,840" 
2019-05-01T19:30:00Z,"SPY",2019-05-01T19:58:00Z,Sell,264.251056236,263.0439368,993,1198.67,9.93,0,1261.29,169.96,1,"	841,842" 
2019-05-02T15:30:00Z,"SPY",2019-05-02T18:30:00Z,Sell,261.674666992,262.269218356,1011,-601.09,10.11,-865.21,783.24,1648.45,0,"	843,844" 
2019-05-02T19:00:00Z,"SPY",2019-05-02T19:40:00Z,Sell,261.926900904,262.179134816,1006,-253.75,10.06,-498.43,72.5,570.93,0,"	845,846" 
2019-05-03T16:00:00Z,"SPY",2019-05-03T19:58:00Z,Buy,264.467256732,265.016766326,994,546.21,9.94,-26.86,644.71,465.62,1,"	847,848" 
2019-05-07T15:00:00Z,"SPY",2019-05-07T19:58:00Z,Sell,259.863987838,259.341503306,1016,530.84,10.16,-549.15,2370.49,1839.65,1,"	849,850" 
2019-05-08T15:00:00Z,"SPY",2019-05-08T15:35:00Z,Buy,260.089196688,259.683820758,1019,-413.08,10.19,-578.31,578.31,1156.62,0,"	851,852" 
2019-05-08T17:00:00Z,"SPY",2019-05-08T17:25:00Z,Buy,260.305397184,260.107213396,1015,-201.16,10.15,-374.88,54.86,429.74,0,"	853,854" 
2019-05-08T19:30:00Z,"SPY",2019-05-08T19:50:00Z,Buy,260.530606034,259.701837466,1012,-838.71,10.12,-838.71,0,838.71,0,"	855,856" 
2019-05-09T14:00:00Z,"SPY",2019-05-09T16:05:00Z,Sell,256.350729778,256.179571052,1022,174.92,10.22,-128.89,1113.99,1242.88,1,"	857,858" 
2019-05-10T14:30:00Z,"SPY",2019-05-10T16:30:00Z,Sell,256.134529282,256.64800546,1024,-525.8,10.24,-525.8,1798.79,2324.59,0,"	859,860" 
2019-05-10T19:30:00Z,"SPY",2019-05-10T19:50:00Z,Buy,260.062171626,258.692901818,1005,-1376.12,10.05,-1376.12,0,1376.12,0,"	861,862" 
2019-05-13T14:30:00Z,"SPY",2019-05-13T14:50:00Z,Sell,253.774340534,253.864424074,1019,-91.8,10.19,-624.21,293.74,917.95,0,"	863,864" 
2019-05-13T15:30:00Z,"SPY",2019-05-13T19:05:00Z,Sell,253.332931188,253.693265348,1020,-367.54,10.2,-891.29,1166.94,2058.23,0,"	865,866" 
2019-05-13T19:30:00Z,"SPY",2019-05-13T19:58:00Z,Sell,252.963588674,253.22483094,1018,-265.94,10.18,-265.94,449.35,715.3,0,"	867,868" 
2019-05-14T14:30:00Z,"SPY",2019-05-14T19:50:00Z,Buy,255.34179413,255.639069812,1007,299.36,10.07,-263.07,1487.71,1460.5,1,"	869,870" 
2019-05-15T15:30:00Z,"SPY",2019-05-15T19:58:00Z,Buy,256.69304723,256.82817254,1004,135.67,10.04,-217.07,723.55,696.42,1,"	871,872" 
2019-05-16T14:00:00Z,"SPY",2019-05-16T18:05:00Z,Buy,259.107286102,259.53067874,995,421.28,9.95,-26.89,1389.31,1021.82,1,"	873,874" 
2019-05-16T18:30:00Z,"SPY",2019-05-16T19:20:00Z,Buy,259.98109644,259.12530281,995,-851.51,9.95,-851.51,62.74,914.26,0,"	875,876" 
2019-05-23T14:00:00Z,"SPY",2019-05-23T14:45:00Z,Sell,254.044591154,254.386908606,1007,-344.71,10.07,-517.07,381,898.07,0,"	877,878" 
2019-05-23T16:00:00Z,"SPY",2019-05-23T19:40:00Z,Sell,253.395989666,253.954507614,1007,-562.43,10.07,-898.07,580.57,1478.64,0,"	879,880" 
2019-05-28T14:00:00Z,"SPY",2019-05-28T14:25:00Z,Buy,255.738161706,255.20666882,998,-530.43,9.98,-548.41,125.86,674.28,0,"	881,882" 
2019-05-29T16:00:00Z,"SPY",2019-05-29T16:45:00Z,Sell,249.5314058,250.34215766,1018,-825.35,10.18,-834.52,0,834.52,0,"	883,884" 
2019-05-29T17:00:00Z,"SPY",2019-05-29T17:25:00Z,Sell,249.918765022,250.594391572,1010,-682.38,10.1,-964.43,100.08,1064.52,0,"	885,886" 
2019-05-30T14:00:00Z,"SPY",2019-05-30T14:25:00Z,Buy,251.999694796,251.900602902,996,-98.7,9.96,-224.31,143.56,367.87,0,"	887,888" 
2019-06-03T14:00:00Z,"SPY",2019-06-03T14:25:00Z,Sell,247.351384132,248.36031978,1014,-1023.06,10.14,-1023.06,493.26,1516.32,0,"	889,890" 
2019-06-03T16:30:00Z,"SPY",2019-06-03T16:55:00Z,Sell,246.747824414,247.09915022,1008,-354.14,10.08,-535.74,145.29,681.03,0,"	891,892" 
2019-06-03T19:30:00Z,"SPY",2019-06-03T19:58:00Z,Sell,246.459557086,247.495517796,1006,-1042.18,10.06,-1042.18,326.25,1368.42,0,"	893,894" 
2019-06-04T15:30:00Z,"SPY",2019-06-04T19:58:00Z,Buy,251.297043184,252.747388178,979,1419.89,9.79,-229.3,1428.71,520.33,1,"	895,896" 
2019-06-06T19:30:00Z,"SPY",2019-06-06T19:58:00Z,Buy,256.738089,256.440813318,969,-288.06,9.69,-322.98,419,741.97,0,"	897,898" 
2019-06-07T14:00:00Z,"SPY",2019-06-07T19:58:00Z,Buy,258.58480157,259.269436474,960,657.25,9.6,-34.59,1522.05,1063.71,1,"	899,900" 
2019-06-10T16:00:00Z,"SPY",2019-06-10T16:40:00Z,Buy,261.87285078,261.242266,952,-600.32,9.52,-720.38,0,720.38,0,"	901,902" 
2019-06-14T14:00:00Z,"SPY",2019-06-14T14:25:00Z,Sell,260.008121502,260.188288582,954,-171.88,9.54,-266.41,94.53,360.95,0,"	903,904" 
2019-06-18T14:00:00Z,"SPY",2019-06-18T16:05:00Z,Buy,263.728571704,263.458321084,940,-254.04,9.4,-364.12,584.28,948.4,0,"	905,906" 
2019-06-18T18:00:00Z,"SPY",2019-06-18T19:05:00Z,Buy,263.440304376,263.53939627,939,93.05,9.39,-50.75,312.98,363.73,1,"	907,908" 
2019-06-25T14:00:00Z,"SPY",2019-06-25T19:58:00Z,Sell,265.291565199,263.363455758,933,1798.93,9.33,-25.34,2001.62,827.67,1,"	909,910" 
2019-06-27T14:00:00Z,"SPY",2019-06-27T14:25:00Z,Buy,264.132889103,264.060471847,950,-68.8,9.5,-326.78,0,326.78,0,"	911,912" 
2019-07-02T16:30:00Z,"SPY",2019-07-02T17:05:00Z,Sell,267.020527186,267.120100913,940,-93.6,9.4,-102.11,170.18,272.29,0,"	913,914" 
2019-07-03T15:00:00Z,"SPY",2019-07-03T15:25:00Z,Buy,269.672809187,269.509870361,930,-151.53,9.3,-210.46,92.6,303.07,0,"	915,916" 
2019-07-03T15:30:00Z,"SPY",2019-07-05T13:50:00Z,Buy,269.600391931,269.039158197,929,-521.39,9.29,-748.44,815.72,1564.16,0,"	917,918" 
2019-07-05T14:00:00Z,"SPY",2019-07-05T15:30:00Z,Sell,268.568446033,268.867167214,928,-277.21,9.28,-319.22,537.63,823.24,0,"	919,920" 
2019-07-08T14:00:00Z,"SPY",2019-07-08T14:20:00Z,Sell,268.459820149,269.048210354,926,-544.85,9.26,-620.29,0,620.29,0,"	921,922" 
2019-07-10T14:00:00Z,"SPY",2019-07-10T14:40:00Z,Buy,271.012528423,270.460346846,914,-504.69,9.14,-645.35,24.82,670.17,0,"	923,924" 
2019-07-16T16:00:00Z,"SPY",2019-07-16T17:20:00Z,Sell,271.628075099,271.754805297,908,-115.07,9.08,-172.61,460.28,632.89,0,"	925,926" 
2019-07-16T18:00:00Z,"SPY",2019-07-16T19:20:00Z,Sell,271.193571563,271.600918628,908,-369.87,9.08,-386.31,82.19,468.5,0,"	927,928" 
2019-07-17T14:30:00Z,"SPY",2019-07-17T16:00:00Z,Sell,270.695702928,270.740963713,907,-41.05,9.07,-156,550.09,706.09,0,"	929,930" 
2019-07-17T16:30:00Z,"SPY",2019-07-17T18:00:00Z,Sell,270.514659788,270.650442143,907,-123.15,9.07,-205.26,65.68,270.94,0,"	931,932" 
2019-07-17T18:30:00Z,"SPY",2019-07-17T19:58:00Z,Sell,270.351720962,269.709017815,907,582.93,9.07,-90.31,591.14,295.57,1,"	933,934" 
2019-07-18T18:30:00Z,"SPY",2019-07-18T19:58:00Z,Buy,270.20688645,270.514659788,912,280.69,9.12,-90.81,586.15,676.96,1,"	935,936" 
2019-07-19T19:30:00Z,"SPY",2019-07-19T19:58:00Z,Sell,269.564183303,269.066314668,916,456.05,9.16,-257.05,464.34,273.63,1,"	937,938" 
2019-07-22T14:00:00Z,"SPY",2019-07-22T14:25:00Z,Buy,269.826695856,269.238305651,918,-540.14,9.18,-540.14,0,540.14,0,"	939,940" 
2019-07-24T19:00:00Z,"SPY",2019-07-24T19:58:00Z,Buy,272.397508444,272.641916683,906,221.43,9.06,-73.81,311.65,114.82,1,"	941,942" 
2019-07-25T14:00:00Z,"SPY",2019-07-25T14:45:00Z,Sell,271.56471,272.297934717,910,-667.23,9.1,-667.23,32.95,700.18,0,"	943,944" 
2019-07-25T15:30:00Z,"SPY",2019-07-25T19:58:00Z,Sell,271.935848437,271.220728034,904,646.47,9.04,-16.37,998.34,875.6,1,"	945,946" 
2019-07-26T14:00:00Z,"SPY",2019-07-26T14:40:00Z,Buy,272.696229625,272.551395113,906,-131.22,9.06,-246.04,49.21,295.25,0,"	947,948" 
2019-07-26T15:30:00Z,"SPY",2019-07-26T19:58:00Z,Buy,272.895377079,273.3751414,904,433.71,9.04,0,605.55,180.03,1,"	949,950" 
2019-07-29T14:00:00Z,"SPY",2019-07-29T15:25:00Z,Sell,272.578551584,272.913481393,908,-304.12,9.08,-320.55,205.48,526.04,0,"	951,952" 
2019-07-31T19:00:00Z,"SPY",2019-07-31T19:58:00Z,Sell,269.401244477,269.437453105,917,-33.2,9.17,-1353.03,249.02,1602.06,0,"	953,954" 
2019-08-01T14:00:00Z,"SPY",2019-08-01T17:45:00Z,Buy,270.369825276,268.152046811,913,-2024.83,9.13,-2024.83,1793.42,3818.25,0,"	955,956" 
2019-08-01T18:00:00Z,"SPY",2019-08-01T19:58:00Z,Sell,268.30593348,266.830431889,905,1335.33,9.05,-81.92,1990.71,1597.48,1,"	957,958" 
2019-08-02T14:00:00Z,"SPY",2019-08-02T16:25:00Z,Sell,265.164835001,265.04715696,926,108.97,9.26,-268.23,1676.46,1567.49,1,"	959,960" 
2019-08-02T17:00:00Z,"SPY",2019-08-02T19:40:00Z,Sell,264.160045574,265.599338537,930,-1338.54,9.3,-1372.22,513.53,1885.75,0,"	961,962" 
2019-08-05T14:00:00Z,"SPY",2019-08-05T19:58:00Z,Sell,260.059418453,257.425240766,934,2460.32,9.34,0,4582.46,2392.68,1,"	963,964" 
2019-08-06T18:30:00Z,"SPY",2019-08-06T19:05:00Z,Buy,260.276670221,259.805958057,952,-448.12,9.52,-534.29,387.79,922.09,0,"	965,966" 
2019-08-07T14:00:00Z,"SPY",2019-08-07T14:20:00Z,Sell,256.556233694,257.778274889,938,-1146.27,9.38,-1621.77,407.56,2029.33,0,"	967,968" 
2019-08-08T14:30:00Z,"SPY",2019-08-08T19:58:00Z,Buy,263.064734577,265.373034612,915,2112.09,9.15,0,2352.29,571.51,1,"	969,970" 
2019-08-09T14:30:00Z,"SPY",2019-08-09T17:25:00Z,Sell,263.435873014,264.087628318,814,-530.53,8.14,-707.37,943.16,1650.53,0,"	971,972" 
2019-08-12T18:00:00Z,"SPY",2019-08-12T19:58:00Z,Sell,261.145677293,260.865060426,813,228.14,8.13,-169.27,986.16,758.02,1,"	973,974" 
2019-08-13T14:00:00Z,"SPY",2019-08-13T19:58:00Z,Buy,265.191991472,264.494975383,800,-557.61,8,-1028.33,854.52,1882.85,0,"	975,976" 
2019-08-14T15:00:00Z,"SPY",2019-08-14T19:58:00Z,Sell,259.425767463,257.235145469,762,1669.25,7.62,-62.08,1924.47,1310.57,1,"	977,978" 
2019-08-16T15:00:00Z,"SPY",2019-08-16T18:55:00Z,Buy,261.580180829,261.24525102,674,-225.74,6.74,-439.28,61.01,494.19,0,"	979,980" 
2019-08-20T14:00:00Z,"SPY",2019-08-20T14:25:00Z,Sell,263.155256147,263.526394584,613,-227.51,6.13,-316.29,66.59,382.88,0,"	981,982" 
2019-08-22T15:00:00Z,"SPY",2019-08-22T15:25:00Z,Sell,263.037578106,263.96089812,614,-566.92,6.14,-600.27,0,600.27,0,"	983,984" 
2019-08-23T15:30:00Z,"SPY",2019-08-23T19:58:00Z,Sell,260.810747484,256.918319974,621,2417.2,6.21,0,2524,556.52,1,"	985,986" 
2019-08-27T17:00:00Z,"SPY",2019-08-27T17:20:00Z,Sell,259.117994125,259.262828637,671,-97.18,6.71,-218.66,48.59,218.66,0,"	987,988" 
2019-08-28T15:30:00Z,"SPY",2019-08-28T16:15:00Z,Buy,261.163781607,261.018947095,664,-96.17,6.64,-102.18,168.3,270.48,0,"	989,990" 
2019-08-28T17:00:00Z,"SPY",2019-08-28T17:20:00Z,Buy,261.344824747,260.928425525,663,-276.07,6.63,-396.1,0,396.1,0,"	991,992" 
2019-08-28T19:00:00Z,"SPY",2019-08-28T19:40:00Z,Buy,261.562076515,261.236198863,661,-215.41,6.61,-382.94,47.87,430.81,0,"	993,994" 
2019-09-05T14:00:00Z,"SPY",2019-09-05T16:10:00Z,Buy,269.346931535,269.645652716,881,263.17,8.81,0,1004.84,821.42,1,"	995,996" 
2019-09-05T19:30:00Z,"SPY",2019-09-05T19:55:00Z,Buy,269.962478211,269.718069972,881,-215.32,8.81,-382.8,47.85,430.65,0,"	997,998" 
2019-09-10T14:00:00Z,"SPY",2019-09-10T14:40:00Z,Sell,268.233516224,268.360246422,927,-117.48,9.27,-386,218.18,604.18,0,"	999,1000" 
2019-09-10T15:00:00Z,"SPY",2019-09-10T16:00:00Z,Sell,268.161098968,268.767593487,927,-562.22,9.27,-780.4,92.3,872.7,0,"	1001,1002" 
2019-09-12T14:30:00Z,"SPY",2019-09-12T14:50:00Z,Buy,273.393245714,273.266515516,916,-116.08,9.16,-315.09,24.88,339.96,0,"	1003,1004" 
2019-09-18T18:30:00Z,"SPY",2019-09-18T19:30:00Z,Sell,270.451294689,271.573762157,925,-1038.28,9.25,-1046.66,376.8,1423.45,0,"	1005,1006" 
2019-09-19T14:30:00Z,"SPY",2019-09-19T16:35:00Z,Buy,273.583341011,273.185046103,907,-361.25,9.07,-467.99,320.2,788.19,0,"	1007,1008" 
2019-09-20T17:30:00Z,"SPY",2019-09-20T18:50:00Z,Sell,271.618038864,272.036360472,911,-381.09,9.11,-422.51,455.65,878.17,0,"	1009,1010" 
2019-09-20T19:30:00Z,"SPY",2019-09-20T19:58:00Z,Sell,271.645320708,271.599850968,908,41.29,9.08,-115.6,297.26,412.87,1,"	1011,1012" 
2019-09-24T16:00:00Z,"SPY",2019-09-24T19:58:00Z,Sell,270.535859052,269.053545528,912,1351.87,9.12,-298.57,2181.24,1675.32,1,"	1013,1014" 
2019-09-25T14:00:00Z,"SPY",2019-09-25T14:45:00Z,Sell,268.435157064,268.826196828,929,-363.28,9.29,-650.52,473.1,1123.62,0,"	1015,1016" 
2019-09-25T16:30:00Z,"SPY",2019-09-25T16:55:00Z,Buy,269.762873472,269.6355582,921,-117.26,9.21,-167.51,92.13,259.64,0,"	1017,1018" 
2019-09-25T18:30:00Z,"SPY",2019-09-25T19:58:00Z,Buy,270.308510352,270.7723017,919,426.22,9.19,-108.65,585.01,217.29,1,"	1019,1020" 
2019-09-26T14:00:00Z,"SPY",2019-09-26T16:45:00Z,Sell,269.8629069,269.699215836,923,151.09,9.23,-344.14,1082.79,1133.15,1,"	1021,1022" 
2019-09-26T17:30:00Z,"SPY",2019-09-26T17:55:00Z,Sell,269.380927656,269.835625056,926,-421.05,9.26,-421.05,16.84,437.89,0,"	1023,1024" 
2019-09-27T16:30:00Z,"SPY",2019-09-27T19:58:00Z,Sell,269.289988176,268.444251012,923,780.62,9.23,-25.18,2014.49,1326.21,1,"	1025,1026" 
2019-09-30T14:00:00Z,"SPY",2019-09-30T14:35:00Z,Buy,269.617370304,269.517336876,928,-92.83,9.28,-160.34,177.22,337.57,0,"	1027,1028" 
2019-09-30T15:00:00Z,"SPY",2019-09-30T19:15:00Z,Buy,269.708309784,270.163007184,927,421.5,9.27,-143.31,809.29,564.82,1,"	1029,1030" 
2019-10-01T14:00:00Z,"SPY",2019-10-01T14:20:00Z,Buy,271.172435412,269.04445158,925,-1968.39,9.25,-2060.92,0,2060.92,0,"	1031,1032" 
2019-10-01T14:30:00Z,"SPY",2019-10-01T19:58:00Z,Sell,269.380927656,266.643649308,916,2507.35,9.16,-91.63,2648.96,907.98,1,"	1033,1034" 
